0,1,2,3,4,5,6,7,8,9
-4.598607217911988e-23,-2.5278639519620526e-21,5.963111948670274e-19,6.369687763352339e-19,2.710505431213761e-19,5.421010862427522e-20,3.2526065174565133e-19,-9.486769009248164e-20,1.6263032587282567e-19,2.303929616531697e-19
9.566846506490083e-12,-1.920487870493981e-07,-0.0017484040164887668,-0.00156096281225711,0.002895742960200973,-0.0005583568022386256,-0.0008724031506123916,-0.0003017868974088713,-0.0006067792581463059,-0.0008628889225295452
7.9751838400206e-12,-2.0563355604982976e-07,-0.0016051784883021384,-0.0016156018037428112,0.0029997926261174012,3.119875048720482e-05,-0.0004888264343936743,-6.860694622781737e-05,-0.0004401507520077682,-0.0007041675211852387
1.7694530279042643e-12,-4.592886053411296e-08,0.00025290912335012406,-0.0002671167438819761,0.00040358052189061385,0.0010410337358206295,0.0007205775068559357,0.00045249901930033475,0.0003124032617593156,0.0002512542204666687
-4.349510855748721e-12,1.1815340002472003e-07,0.0017890675362372882,0.0010266533300506853,-0.0022070778713175515,0.0008024427124289797,0.0011307746783004865,0.0005107660502986908,0.0007253227921916081,0.0008257218573899689
-7.854833245009316e-12,1.4396811422217293e-07,0.0013509049066078697,0.0011373966351881637,-0.0024714550499186478,-0.0007585400323258185,8.141085771582227e-05,-0.0001467744610699214,0.00030685878675089845,0.00036589178959246424
-8.218776631744888e-12,5.0982196861765354e-08,-0.0005682970870527781,0.00037054474223542833,-0.000617697784955774,-0.0016948125414761462,-0.0012098248588705367,-0.0008512927314892082,-0.0004164080879052103,-0.0004572001274893631
-6.3312902864959444e-12,-3.7156595496940313e-08,-0.0019087046338673178,-0.00023837593820021335,0.0012319492150358498,-0.0005656249715474387,-0.0011120720309353799,-0.0007435561552625653,-0.0005969885788772713,-0.0005495590585090836
-3.717930364811616e-12,-4.678838364277767e-08,-0.0012449046499929182,-0.00027647389926903343,0.001522264172958678,0.001442322665467623,0.0003343798900173275,0.00020638867960763113,-0.00012757775472191905,0.0001765793947223123
-1.7986215840147884e-12,-1.3971423628443281e-08,0.0007783683752858882,-0.00020838020208278023,0.000556690583149144,0.0018230385845776588,0.0013927855237156766,0.00110309354821031,0.00031576577359146023,0.0006835929205400728
-1.3858156478244901e-12,-4.575641464710236e-09,0.0021491434497763256,-0.00043651669993972133,-0.00038677774266564327,-1.8651584456367155e-05,0.0007815885640303498,0.0010443073956595238,0.00020456350249100784,0.00014743843402896244
-2.5198883420945476e-12,-2.360463397149017e-08,0.0015128145034476227,-0.0005916914683780962,-0.0005814669336327421,-0.001884925487947208,-0.0007398464808339709,4.7467911915835675e-06,-0.0001699606493327856,-0.0008875115624881201
-4.619837135129474e-12,-2.685951691587166e-08,-0.0005610250558028687,-0.00011870867972373535,-0.0002931202786850744,-0.0015075749498262348,-0.001301326750652606,-0.001124608797555973,-0.0001733789444802349,-0.0010694685029421602
-6.83046085109859e-12,4.6587657997457945e-09,-0.0022002198561381987,0.0007661121936973873,-4.315232054263914e-05,0.0006055457584662589,-0.0002548626900806289,-0.0013504051403337178,0.00025150376918732975,8.13937734714305e-05
