0,1,2,3,4,5,6,7,8,9
2.3623922865345014e-23,1.997188814918072e-22,-3.2526065174565133e-19,5.421010862427522e-20,-2.168404344971009e-19,1.0842021724855044e-19,3.2526065174565133e-19,1.0842021724855044e-19,5.421010862427522e-19,2.981555974335137e-19
4.6270036652038075e-15,-1.9236547908269435e-07,-0.001237789108011103,0.0006963852624866577,0.001836523603711037,-0.0036352888549647,0.0015479224258504614,0.0001288393718786882,0.0029653278358112026,-0.00046553702502376217
4.472161054817481e-14,-2.0588687022367056e-07,-0.0016886938043096694,0.0009583933880368376,0.0017819541904780033,-0.0040774824714553005,0.0013779698237336396,0.0004185851688904531,0.003153385262849184,-0.00043495327502342165
9.960504898844029e-14,-4.5977184497766046e-08,-0.0010562719038795473,0.0004873345926681163,2.3840538649762884e-05,-0.0012726842346184146,-0.0002223639503787484,0.0007306636237761437,0.0005669273826209932,0.00017202739706491282
1.5426472474476237e-13,1.1830017237056702e-07,0.00020991367584053105,-0.0005400701058257975,-0.0014434727406222514,0.0019381523268739431,-0.001395928885717337,0.0006907603953812248,-0.002162280827605903,0.0008969595874136937
2.00542731158225e-13,1.442186554537944e-07,0.0011832394393747458,-0.001340951847003059,-0.0011217551507404961,0.0028970307449176624,-0.0009759858305383705,7.168664710087338e-05,-0.0025340526431515747,0.001003712320310054
2.366640081825621e-13,5.125583097991749e-08,0.0012174410291211062,-0.0010720772123054155,0.0003446869378191566,0.0015535459919706093,0.00028538696810340587,-0.0008317583678132266,-0.0006074002692220478,0.00012005012192572116
2.654202296538583e-13,-3.693933216683044e-08,0.0005116655918054445,0.00025981286920182466,0.0010739969053323115,-0.00018188771586412247,0.0008872446578998829,-0.0013456231648453544,0.0013881948081974644,-0.0012290681477111227
2.91676923707181e-13,-4.665775300144051e-08,-0.00019016622706195764,0.0015397482119294628,0.00022308610078679948,-0.0008513586946000878,0.00044054804973865376,-0.0009209883023920715,0.0015643156243658686,-0.0018400653465517473
3.199894178953647e-13,-1.3911928977249431e-08,-0.00041181245326921286,0.0015336687074353468,-0.0010627701444460061,-0.0006528284516376577,-0.00015218301095446077,0.0002969840842260529,0.00015900642422874323,-0.0008803336118784184
3.5297664850086263e-13,-4.517997248396655e-09,-0.00035853858103268837,0.00019044299357684342,-0.001064845541253318,-0.0005072271853720093,-0.00011183033496055359,0.0014001567712589368,-0.0010635827454475908,0.0011015227463455745
3.9077691395692306e-13,-2.3505807816813002e-08,-0.0004405419370552333,-0.0012314805568874282,0.0004117085497486028,-0.0006900377285453025,0.0002012607369286676,0.0014289331039375212,-0.0008985702007257071,0.0023799746758370235
4.3152157494311585e-13,-2.6695254378150014e-08,-0.0005874545031651292,-0.0014746711825301129,0.001733840927451631,-0.000678807022249857,-6.780646459892195e-06,0.00029609405652804364,0.00021603410866893042,0.0016064924479227457
4.724474907275721e-13,4.885087855580432e-09,-0.0003460265249540785,-0.0005253560102452961,0.0013272459935717673,-7.95197812249232e-05,-0.0007000142273098104,-0.0010044732962971189,0.0009840624785875881,-0.0006607563969323433
5.111245587984344e-13,3.875055990613465e-08,0.00034862331580085004,0.0004984369010931063,-0.0005235954266235455,0.0008248709665541093,-0.0009528572262954005,-0.001268817140601055,0.0007152415273937989,-0.002289057592117117
5.463293698060542e-13,3.825304332244865e-08,0.0009160325696704268,0.0007066953634659065,-0.0019491875266562644,0.0013782140850061508,-0.00015803462250669467,-0.00032660129562797386,-0.00015244955287558503,-0.0016917232226424767
5.783048558657361e-13,8.679446662645527e-09,0.0007773514166327943,0.00032255997053629276,-0.0015181036452447238,0.0011782008088261032,0.0010834483527759427,0.0007380092419994368,-0.0007468007646119069,0.00042327913575597215
6.084143049715056e-13,-1.6230413214447272e-08,0.0001128906519241408,0.00016166693033883595,0.00026797133778102053,0.0002723345182053889,0.001573523244345855,0.0007483874961392576,-0.000667043842828135,0.0017711730079050607
6.384216557785135e-13,-1.810805954356138e-08,-0.00037579410810685565,0.00041539446292752257,0.0016316794285096,-0.0009236409231721458,0.0007791923672983282,-0.00021199334076405126,-0.00014447843071836068,0.0010103771391301271
6.69733389990813e-13,-8.470331923008398e-09,-0.0003646483824495646,0.0004219847691348948,0.0014061833428975082,-0.0017499587602060828,-0.0006646538512651502,-0.0009036258491181988,0.00033263364578068634,-0.0007524966116796934
7.028994363194568e-13,-4.536167062304245e-09,-0.00027046664650109563,-0.00030314103542922926,8.100747324595124e-05,-0.0015403235883559728,-0.0016219565000548308,-0.0004114063852307353,0.0004312777319123561,-0.001315321972896941
7.375256012505378e-13,-6.437772872996821e-09,-0.0005048199073500158,-0.0012068464397943727,-0.0009588374707045725,-0.0002019712086812736,-0.0014683232761240595,0.0007429381648131812,0.00014695322246779203,-3.585951826452446e-05
7.725683136383133e-13,-3.187881332459037e-09,-0.0007191805909876667,-0.0012144393575550018,-0.0009625482302435948,0.001419875409869944,-0.0004207454543884021,0.0012388310832210116,-0.00018806603295930816,0.0014237719349137034
8.068386971330101e-13,7.631327753429003e-09,-0.00021222139024053462,-6.950378456437739e-05,-0.0003259245608157568,0.002011457980040975,0.0008051275175386018,0.0005101948348063682,-0.00015433322181616568,0.0011524486241017103
8.394872854246747e-13,1.561904481055515e-08,0.0009931984993214987,0.001203895749821216,0.0001662761990956289,0.0010275761784267839,0.0015166144238094826,-0.0006723539652263865,0.00028962995942878687,-0.0006109060250160355
