0,1,2,3,4,5,6,7,8,9,10,11,12
4.1359030627651384e-25,7.940933880509066e-23,-1.6940658945086007e-20,-1.3552527156068805e-20,-2.710505431213761e-19,8.131516293641283e-20,1.0842021724855044e-19,-3.3881317890172014e-21,-5.082197683525802e-20,6.437450399132683e-20,-4.87890977618477e-19,-5.459392042849983e-23,0.0
3.4285181501559383e-11,-4.513329749718197e-08,-0.0004740781629384113,0.000161540594431616,-0.0001306730063778867,-0.0004824526561114713,-0.00045301112365193083,-0.0002512012143040284,-0.00035396882379730096,-0.00024247170734745255,0.002042765477510819,2.25538197337547e-11,0.0
6.627231665003589e-11,-8.677923277163945e-08,-0.000901987448711988,0.00031283450215275027,-0.0002478030607689657,-0.000923586956989648,-0.0008692535756053145,-0.0004847805351068926,-0.0006805952202790465,-0.0004697065716643599,0.003927977564201771,2.859918548827197e-11,0.0
9.38393940095754e-11,-1.217633789538722e-07,-0.0012424053265203086,0.00044433488748726717,-0.000339262228289994,-0.0012859953330599644,-0.0012153322920041391,-0.0006848592901453375,-0.0009546128310851372,-0.0006674313659635217,0.005512158943742141,3.4733954184406e-12,0.0
1.1520080453410483e-10,-1.4750558202003205e-07,-0.001463087247177923,0.000547662732560407,-0.00039560217523321953,-0.001539667601673377,-0.0014641983960744919,-0.00083860417673352,-0.001155013599545484,-0.0008232293749707637,0.006678606394554554,-6.333040046209592e-11,0.0
1.290379319299264e-10,-1.6224212860947228e-07,-0.0015440602494884825,0.0006158920408516403,-0.0004109980279135639,-0.0016646458308896659,-0.0015974901052146408,-0.000936986074196702,-0.0012671805977699587,-0.0009272494309437807,0.007347460335847326,-1.7560636953180682e-10,0.0
1.345888044367416e-10,-1.6516753455966134e-07,-0.001479558567355951,0.0006439235887212259,-0.000383739996770032,-0.001652570692736263,-0.001607116665253283,-0.0009752085848624009,-0.0012844867652483617,-0.0009726997220448703,0.00748215010430353,-3.2845123302751324e-10,0.0
1.316896694244587e-10,-1.5648272064696758e-07,-0.0012785488813575295,0.0006290002998052926,-0.0003162847992854586,-0.0015071169883472321,-0.0014958880716069755,-0.000953021108907824,-0.0012088529545652817,-0.0009562385754849742,0.007091592959904685,-5.079398802449891e-10,0.0
1.2076602137460992e-10,-1.3734626268353895e-07,-0.0009637099721131329,0.0005711234723075104,-0.00021497010988669608,-0.0012434487575710982,-0.0012769999613193887,-0.0008748411458689816,-0.001050108150625973,-0.000878360640629017,0.0062279975718549496,-6.926657583377954e-10,0.0
1.027754365572781e-10,-1.0973615472611457e-07,-0.0005689032587214352,0.00047313103348659664,-8.948466148687894e-05,-0.0008867612439518424,-0.0009724288743176472,-0.0007493823965396664,-0.0008244781041030636,-0.0007436456809681801,0.004980633433294466,-8.561948516648015e-10,0.0
7.910904207670275e-11,-7.623867916346854e-08,-0.00013545773437572352,0.0003405008620445385,4.794418180100368e-05,-0.0004698643959087601,-0.0006106153244288775,-0.0005886423329159359,-0.0005527349860396141,-0.0005605929173529234,0.0034663529115494616,-9.687846291416717e-10,0.0
5.1462117337040734e-11,-3.9787536648864265e-08,0.0002922261054189183,0.0001811293638423582,0.0001837172390022818,-2.9901463660579403e-05,-0.00022381340011299125,-0.0004064732433519518,-0.0002583172171726827,-0.00034094097261340667,0.0018178929252846894,-9.988233148554056e-10,0.0
2.1686832671262584e-11,-3.380895673776079e-09,0.000671265745176566,5.145388021418279e-06,0.0003043333372708634,0.0003953807675094637,0.00015474929701371598,-0.00021718072513547893,3.463666074083581e-05,-9.874647134909367e-05,0.00017109603335264582,-9.163265440574456e-10,0.0
-8.358753029430164e-12,3.019396498988671e-08,0.0009647059766222563,-0.00017548185899767609,0.00039790209390870405,0.0007712099035730565,0.0004939012307144022,-3.4407990503493405e-05,0.00030348540868178144,0.00015044932781655394,-0.0013476802954481152,-6.997658005287399e-10,0.0
