0,1,2,3,4,5,6,7,8,9,10,11,12
2.0679515313825692e-24,1.5881867761018131e-22,-8.809142651444724e-20,6.776263578034403e-21,-1.1519648082658485e-19,-1.3552527156068805e-19,4.0657581468206416e-20,-1.3552527156068805e-19,1.0672615135404184e-19,8.809142651444724e-20,9.75781955236954e-19,5.293955920339377e-23,0.0
1.1301370344573742e-10,-3.251536050850433e-08,-0.00033745465175999043,4.5072439082036394e-05,9.393813024779362e-05,-0.00038759018866053505,-0.00015923189737213804,-0.00031415637074303545,-0.00024662711276483905,-6.868301056332192e-05,0.001565660110108557,-1.0862107800379398e-09,0.0
2.241890924124335e-10,-6.419745665224297e-08,-0.0006683465740257198,9.075575223105633e-05,0.00018494146516328966,-0.0007683815884967557,-0.0003142271837756279,-0.0006213780904128806,-0.00048652381282283073,-0.00013432196482464882,0.0030924079147912993,-2.154199396865043e-09,0.0
3.3173307025078304e-10,-9.424030058233567e-08,-0.0009861912870507716,0.0001376512720256761,0.0002701460268036976,-0.001135690520725299,-0.000460900200385189,-0.0009149217174121228,-0.0007131341042556228,-0.00019406572165820343,0.004542587588375458,-3.186153474271704e-09,0.0
4.3394152521988976e-10,-1.218913623301936e-07,-0.0012847272426904203,0.00018627540461696847,0.00034683166256257043,-0.0014831264751630478,-0.0005954395796580693,-0.0011883947604358134,-0.0009202947580252809,-0.00024540222129709895,0.0058810103202724005,-4.1650515900197345e-09,0.0
5.292402502477375e-10,-1.4647573997279794e-07,-0.0015581196302047302,0.00023694858787047572,0.0004125091809590016,-0.0018048105747140752,-0.0007144188151190474,-0.0014358825661335635,-0.0011025088312832548,-0.0002862486508919376,0.0070760715255131085,-5.0750510209218235e-09,0.0
6.162217249609971e-10,-1.674174849979781e-07,-0.0018011508748500549,0.00028974540630291096,0.00046502537116582744,-0.002095545847999955,-0.0008149235382470853,-0.0016520646387445433,-0.0012552220780181764,-0.00031502655015787806,0.0081007312486023,-5.901899629414197e-09,0.0
6.936766233668899e-10,-1.8425723148308915e-07,-0.0020093403304962763,0.00034452474671122375,0.0005026521738174348,-0.0023508907143151157,-0.0008946770033318036,-0.0018323431300455327,-0.0013750145662357763,-0.00033076703555977164,0.008933323337889454,-6.633356826211018e-09,0.0
7.606191057449693e-10,-1.966654284537234e-07,-0.002179005177261311,0.00040095874315908904,0.000524123993210781,-0.002567174533666808,-0.000952109566746595,-0.0019729788066837,-0.001459653506725453,-0.00033323197206563455,0.009558166077369649,-7.259563471377903e-09,0.0
8.16305181941454e-10,-2.0445078756852243e-07,-0.002307314946189139,0.0004584914652611679,0.0005286293673382231,-0.002741537798199029,-0.0009863539786809663,-0.0020712030480810693,-0.0015080487591840818,-0.00032297260670045803,0.009965951807544568,-7.773397372686781e-09,0.0
8.60243686114248e-10,-2.075637515779239e-07,-0.002392366009061979,0.0005162718852453411,0.0005158120037703159,-0.0028720217982393555,-0.0009972219524178169,-0.002125281824251289,-0.0015202158862602233,-0.0003012642606026475,0.010153902140084098,-8.170801579429097e-09,0.0
8.92199669891663e-10,-2.060948545375227e-07,-0.0024332458024390238,0.0005731654616840828,0.00048581480653981854,-0.0029576543588270914,-0.000985218703041388,-0.0021345370225027086,-0.0014973020017257758,-0.0002699504645517054,0.010125688273131699,-8.451076068852403e-09,0.0
9.121902912334309e-10,-2.002680478130514e-07,-0.00243004655072975,0.000627863466399579,0.0004393297194765781,-0.0029984598413496056,-0.0009515802242712412,-0.0020993519301230014,-0.0014416126770942477,-0.00023130901799043967,0.009891125371461647,-8.617039143270967e-09,0.0
9.204735393350564e-10,-1.904293978910643e-07,-0.0023838263267504907,0.0006789919613225768,0.0003775834866004259,-0.0029953770335289106,-0.000898253133188978,-0.0020211737383138777,-0.0013565232793627225,-0.00018800549118253436,0.009465655578097504,-8.675101071899643e-09,0.0
9.175303814283758e-10,-1.770317407905917e-07,-0.0022965525864358754,0.0007251285041927906,0.0003022512661109829,-0.0029501349825173115,-0.0008277770277109208,-0.001902495949600958,-0.0012462425547304394,-0.0001430681622052721,0.008869642443465636,-8.635217737492781e-09,0.0
9.040411358801135e-10,-1.6061589604945763e-07,-0.002171050917573752,0.0007647643670319456,0.0002153672877862034,-0.002865142851372542,-0.0007431217307993913,-0.001746794007849582,-0.0011155251671054504,-9.976131189742277e-05,0.008127510047723791,-8.510737535933794e-09,0.0
8.808570593887534e-10,-1.4178916845984437e-07,-0.0020109511181941363,0.0007963284479712829,0.00011929089315232241,-0.0027434133403239917,-0.0006475563642315308,-0.0015584126158779742,-0.0009694522031021282,-6.133273276396755e-05,0.007266765701144771,-8.318036395303851e-09,0.0
8.48968277705628e-10,-1.2120209301466529e-07,-0.0018206034348155486,0.0008183218304885736,1.670879917334793e-05,-0.002588494453754752,-0.0005445649526085035,-0.001342436215301137,-0.0008132941462627352,-3.0744564115926175e-05,0.006316945614001092,-8.076015110983101e-09,0.0
8.094692843629759e-10,-9.952443060733626e-08,-0.0016049614991134641,0.0008294821623754413,-8.940984104903801e-05,-0.0024043768064487435,-0.0004377555633686828,-0.001104571290399232,-0.0006523707715866463,-1.0508582932069933e-05,0.005308525046453788,-7.805435023187632e-09,0.0
7.635232775854606e-10,-7.74212972512894e-08,-0.0013694462150587344,0.0008288742145702319,-0.00019594250332179093,-0.002195365762445125,-0.00033071961620377907,-0.0008510378251647248,-0.000491840866122242,-2.6164744429280767e-06,0.004271838120064725,-7.528155525233397e-09,0.0
7.123266011913906e-10,-5.553028199557548e-08,-0.0011197993684257065,0.00081588917203699,-0.00029977066608674065,-0.001965943647933909,-0.00022686468680364034,-0.0005884329650567199,-0.0003364605037948214,-8.459767083687566e-06,0.003236050861376223,-7.266182137732539e-09,0.0
